code,descripcion,costo,precio1,precio2,precio3,precio4,precio5
7791249420546,CADBURY X 12  X 3 U.,17,0,0,0,0,0
7791249420850,MANTECOL X 130 GR.,13,0,0,0,0,0
7791249420867,MANTECOL X 250 GR.,195,0,0,0,0,0
7791249420874,MANTECOL X 400 GR.,279,0,0,0,0,0
7791249420911,MANTECOL MARMOLADO X 110 GR.,87,0,0,0,0,0
7791249420928,MANTECOL MARMOLADO X 230 GR.,9,0,0,0,0,0
7791249420966,MANTECOL ALME.CHOCO.X 135 GR.,12,0,0,0,0,0
7791249420980,MANTECOL  PASAS  NUEZ ,5,0,0,0,0,0
7791249421017,BELDEN INFINIT X 12 U.,80,0,0,0,0,0
7791249442050,MANTECOL X 400 GR.,"16,5",0,0,0,0,0
7791249442340,LENGUETAZO X 50 U.,"24,1",0,0,0,0,0
7791249442364,CHICLES BUKUGAN X 110 U.,12,0,0,0,0,0
7791249442371,LENGUETAZO X 50 U.,28,0,0,0,0,0
7791249442388,CHICLES SIMPSON X 100 U.,"11,5",0,0,0,0,0
7791249442395,LA YAPA CAJA X 36 U.,"25,5",0,0,0,0,0
7791249444009,BON BON MANTECOL FAN X 30 UD,"14,535",0,0,0,0,0
7791249444870,HALL CAJA X 12 U.,255,0,0,0,0,0
7791249446799,MANTECOL CREMOSO X 110 GR.,5,0,0,0,0,0
7791249446805,MANTECOL X 210 GR.,"8,5",0,0,0,0,0
7791249448120,BEDENT SENSATIONS CAJA ,47,0,0,0,0,0
7791249448458,CHICLES RIO X 110 U.,13,0,0,0,0,0
7791249448465,LA  YAPA  CAJA  X 36 U.,"26,5",0,0,0,0,0
7791249448472,LENGUETAZO X 50 U.,24,0,0,0,0,0
7791249448496,CAJA HALLS X 12 U.,3120,0,0,0,0,0
7791249449479,BELDEN NUEVO TROPICAL TWIST,68,0,0,0,0,0
7791249450147,LA YAPA KITTY X 12 U.,15,0,0,0,0,0
7791249450208,BAZOOKA X 120 U.,200,0,0,0,0,0
7791249450222,BAZOOKA MENTA ,390,0,0,0,0,0
7791249450239,CHICLE BAZOOKA X 120 U.,360,0,0,0,0,0
7791249450277,CAJA HALLS X 12 U.,3120,0,0,0,0,0
7791249450611,BAZOKA X 120 U.,45,0,0,0,0,0
7791249450666,BAZOOKA X 120 U.,72,0,0,0,0,0
7791249450833,MANTECOL CON ALMENDRA X 8.5 KG.,630,0,0,0,0,0
7791249450840,MANTECOL CON ALMENDRA X 3.3 KG.,1550,0,0,0,0,0
7791249451472,MANTECOL X 110 GR.,87,0,0,0,0,0
7791249451656,SHOT X 90 GR.,400,0,0,0,0,0
7791249453452,BELDEN SENSATION X 12 U.,33,0,0,0,0,0
7791249461594,CHICLE FLORICIENTA X 120 U,"3,98",0,0,0,0,0
7791249461600,LOS INCREIBLES,"3,834",0,0,0,0,0
7791249500057,LA YAPA DISNEY X 12 U.,15,0,0,0,0,0
7791249650158,MANTECOL CREAM X40G X12UD,"8,51",0,0,0,0,0
7791249650165,MANTECOL CREAM X40G,"0,734",0,0,0,0,0
7791249796757,CARAMELOS LENGUETAZO X 50 UD,140,0,0,0,0,0
7791249796818,SPIDERMAN II X 120U X 18,"4,01",0,0,0,0,0
7791249796856,BOB ESPONJA X 12 UNID,"3,98",0,0,0,0,0
7791249796870,PUAJ NARANJA LLOROSA,"4,0356",0,0,0,0,0
7791249797013,LA YAPA DISNEY X 12 U,15,0,0,0,0,0
7791249832912,LENGUETAZO X 50 U.,28,0,0,0,0,0
7791249919514,MANTEOL MEGA MANIAC X40G X12UD,"8,8",0,0,0,0,0
7791249919521,MANTECOL MEGA MANIAC  X40G,"0,734",0,0,0,0,0
7791249977163,MANTECOL MARMOLADO X25G X16UD,"8,6785",0,0,0,0,0
7791249977170,MANTECOL MARMOLADO X25G X 4.U.D,"2,02",0,0,0,0,0
7791249977194,YUMI  BANANITAS X 14 U.,"6,2",0,0,0,0,0
7791249985892,MANTECOL-MARMOLADO-X220G,"2,72",0,0,0,0,0
7791249985915,MANTECOL X 250.G.S,"2,55",0,0,0,0,0
7791249985922,MANTECOL X125GR,"2,125",0,0,0,0,0
7791249991848,ALF. TRIPLE CADBURY ,"0,8",0,0,0,0,0
7791249993637,MANTECOL MARMOLADO X 60 GRS X 12,"0,6279",0,0,0,0,0
7791249993651,MANTECOL  MAXI  BARRA   X 50  GRS,"0,5145",0,0,0,0,0
7791249993675,CADBURY LEMON CREAM X27G.,"0,57",0,0,0,0,0
7791249993682,CADBURY YOGHURT LEMON CREAMX12U.,"5,11",0,0,0,0,0
7791249993699,CADBURY FRUTOS VERDES X27G.,"0,561",0,0,0,0,0
7791249993705,CADBURY YOGHURT FRUTAS VERDES X12U,"5,11",0,0,0,0,0
7791249994931,PUAJ LIMA LIMON,4,0,0,0,0,0
7791249994986,PASTILLAS LA YAPA X U.D,"0,7",0,0,0,0,0
7791249997031,AIREADO MIXTO X 47GR,"1,2",0,0,0,0,0
7791249997048,CADBURY-AIREADO FRUTILLA X50GR,"2,635",0,0,0,0,0
7791249997826,MANTECOL MEGA X 12UD,"7,48",0,0,0,0,0
7791249998083,PUAJ PINTA BOCA,4,0,0,0,0,0
7791249999493,PALITOS DE LA SELVA GIGANTES X 60 U,8,0,0,0,0,0
7791249999509,PALITOS GIGANTES UVA,"5,61",0,0,0,0,0
7791249999516,MANTECOL MARMOLADO X 12.U.D X 40.G.S,"9,35",0,0,0,0,0
7791249999523,MANTECOL MARMOLADO ,1,0,0,0,0,0
7791249999530,MANTECOL MAXI BARRA X40G X12UD,459,0,0,0,0,0
7791249999547,MANTECOL MAXI BARRA X 3U.,120,0,0,0,0,0
7791249999707,LENGUETAZO X 50 U.,50,0,0,0,0,0
7791249999875,POWER  RANGERS  FRUT  X  120  UNID,"3,5",0,0,0,0,0
7791249999905,PASTILLA LA YAPA CAJA X 36.U.D,"25,5",0,0,0,0,0
7791254000146,JUMALA TE ,30,0,0,0,0,0
7791274000492,JABON LIQUIDO ALGABO X 300ML ,710,0,0,0,0,0
7791274000577,JABON LIQUIDO ALGABO X 300ML ,42,0,0,0,0,0
7791274000652,AROMATIZANTE DE TELA ALGABO X450ML,76,0,0,0,0,0
7791274000676,AROMATIZANTE DE TELA ALGABO X450ML,76,0,0,0,0,0
7791274000737,JABON LIQUIDO ALGABO X 300ML ,568,0,0,0,0,0
7791274000744,JABON LIQUIDO ALGABO X 300ML ,42,0,0,0,0,0
7791274001819,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274001826,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274002281,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274002717,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274002724,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274003110,FOOT ALGABO X60G,742,0,0,0,0,0
7791274003417,ALCOHOL EN GEL,30,0,0,0,0,0
7791274003462,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274003479,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274003486,PERFUMES INFANTILES CAJITA,70,0,0,0,0,0
7791274003752,ALCOHOL EN GEL,30,0,0,0,0,0
7791274004360,FOOT ALGABO X60G,742,0,0,0,0,0
7791274004377,ALGABO FOOT X 100 G,840,0,0,0,0,0
7791274004391,KIDS ACONDICIONADOR X 350 ML,117,0,0,0,0,0
7791274004407,CREMA CORPORAL ALGABO,85,0,0,0,0,0
7791274004414,CREMA CORPORAL ALGABO,85,0,0,0,0,0
7791274004421,CREMA CORPORAL ALGABO,85,0,0,0,0,0
7791274005237,HISOPOS,1061,0,0,0,0,0
7791274005275,QUITAESMALTE ALGABO X50ML,560,0,0,0,0,0
7791274005282,QUITAESMALTE ALGABO X50ML,291,0,0,0,0,0
7791274005299,QUITASMALTE ALGABO,560,0,0,0,0,0
7791274005305,QUITAESMALTE ALGABO 100ML,220,0,0,0,0,0
7791274005312,QUITAESMALTE ALGABO 100ML ,220,0,0,0,0,0
7791274005329,QUITAESMALTE ALGABO 100ML,220,0,0,0,0,0
7791274009532,ALGABO FOOT POLVO X 200 GR.,320,0,0,0,0,0
7791274087363,PROTECTOR SOLAR X250ML,"9,35",0,0,0,0,0
7791274087615,SHAMPOO ALGABO KIDS X 350ML,117,0,0,0,0,0
7791274087622,SHAMPOO ALGABO KIDS X350ML,"3,79",0,0,0,0,0
7791274187742,ALGABO FOOT X 100 G,840,0,0,0,0,0
7791274188350,TALCO ALGABO,169,0,0,0,0,0
7791274188367,TALCO ALGABO,166,0,0,0,0,0
7791274189067,BODY LOTION LOCION CORPORAL X 400ML,"5,1",0,0,0,0,0
7791274189074,PROTECTOR SOLAR X 125ML,"6,38",0,0,0,0,0
7791274189081,BLOQUEADOR  SOLAR X 125ML,"6,38",0,0,0,0,0
7791274189371,GEL ALGABO 475G,"4,01",0,0,0,0,0
7791274189388,GEL ALGABO 475G,"4,09",0,0,0,0,0
7791274190209,BLOQUEADOR SOLAR X 250ML,"9,35",0,0,0,0,0
7791274190216,ACEITE BRONCEADOR X 250ML,"6,25",0,0,0,0,0
7791274190230,GEL REFRESCANTE X 250G,4,0,0,0,0,0
7791274190247,GEL POST SOLAR X 440G,"2,7",0,0,0,0,0
7791274192098,BLOQUEADOR SOLAR BABY X300ML,"7,5",0,0,0,0,0
7791274192104,BLOQUEADOR SOLAR X 250ML,"6,6",0,0,0,0,0
7791274192128,GEL GOLD TAN X440G,"2,7",0,0,0,0,0
7791274192326,SHAMPOO ALGABO BABY X 444ML,"84,15",0,0,0,0,0
7791274192340,BODY LOTION LOCION HUMECTANTE X 250ML,"5,1",0,0,0,0,0
7791274192593,SHAMPOO ALGABO KIDS X 350ML,117,0,0,0,0,0
7791274193392,JABON LIQUIDO X300ML,"3,68",0,0,0,0,0
7791274193408,JABON LIQUIDO X300ML,"3,68",0,0,0,0,0
7791274193415,JABON LIQUIDO X300ML,"3,68",0,0,0,0,0
7791274193439,GEL DE DUCHA ALGABO X 350G,"3,5",0,0,0,0,0
7791274193668,BODY LOTION X 400ML,"3,4",0,0,0,0,0
7791274193675,BODY LOTION X 400ML,"3,4",0,0,0,0,0
7791274193682,BODY LOTION X 400ML,"3,4",0,0,0,0,0
7791274195068,SHAMPOO USO FRECUENTE,"2,04",0,0,0,0,0
7791274195075,SHAMPOO REPARACION,"2,04",0,0,0,0,0
7791274195082,SHAMPOOLUMINOSILIDAD,"2,04",0,0,0,0,0
7791274195099,SHAMPOO HIDRATACION,"2,04",0,0,0,0,0
7791274195105,SHAMPOO HUMECTACION,"2,04",0,0,0,0,0
7791274195136,ACONDICIONADOR CERAMIDAS ALGABO,"2,38",0,0,0,0,0
7791274195143,ANCONDICIONADOR.ALGABO.X930ML,"2,38",0,0,0,0,0
7791274195150,ACONDICIONADOR HIDRATACION,"2,38",0,0,0,0,0
7791274195167,ACONDICIONADOR COCO Y MIEL X 930 M.L,"2,38",0,0,0,0,0
7791274195648,CREMA PARA EL CUERPO,"1,7",0,0,0,0,0
7791274195938,REPELENTE VAIS CREMA X 200G,"6,7065",0,0,0,0,0
7791274195945,REPELENTE VAIS CREMA X 125G,"3,23",0,0,0,0,0
7791274195952,REPELENTE VAIS SPRAY X 200ML,"4,42",0,0,0,0,0
7791274196003,JABON LIQUIDO ALGABO X 300ML ,192,0,0,0,0,0
7791274196010,JABON LIQUIDO ALGABO X 300ML ,142,0,0,0,0,0
7791274196041,JABON LIQUIDO ALGABO X 300ML ,42,0,0,0,0,0
7791274196416,ALGABO FOOT TALCO 200G,59,0,0,0,0,0
7791274196430,GEL ALGABO,74,0,0,0,0,0
7791274196447,GEL ALGABO X 150 G,74,0,0,0,0,0
7791274196454,GEL ALGABO,74,0,0,0,0,0
7791274196461,TALCO PERFUMADO FLORAL,840,0,0,0,0,0
7791274196508,SHAMPOOO ALGABO BABY,"84,15",0,0,0,0,0
7791274196959,SHAMPOO ALGABO X 300 ML,147,0,0,0,0,0
7791274196966,SHAMPOO ALGABO X 300 ML,281,0,0,0,0,0
7791274196973,SHAMPOO ALGABO X 300 ML,281,0,0,0,0,0
7791274196980,ALGABO ACONDICIONADOR 300ML,147,0,0,0,0,0
7791274196997,ACONDICIONADOR ALGABO X 300 ML,281,0,0,0,0,0
7791274197000,ACONDICIONADOR ALGABO X 300 ML,281,0,0,0,0,0
7791274197840,PERFUME TELA ALGABO ,92,0,0,0,0,0
7791274197857,PERFUME TELA ALGABO,92,0,0,0,0,0
7791274197888,HISSOPOO,45,0,0,0,0,0
7791274198045,TALCO ALGABO CLASICO 180GR,76,0,0,0,0,0
7791274198052,DESODORANTE EN POLVO X 200 G,85,0,0,0,0,0
7791274198069,ALGABO SUAVE SOFT 180GR,170,0,0,0,0,0
7791274198076,DESODORANTE EN POLVO X 200 G,85,0,0,0,0,0
7791274198113,ALGABO CLASICO,1060,0,0,0,0,0
7791274198120,ALGABO SUAVE SOFT,1060,0,0,0,0,0
7791274198137,ALGABO MEN DESODORANTE EN POLVO,76,0,0,0,0,0
7791274198151,SHAMPOO ALGABO X 930 ML,196,0,0,0,0,0
7791274198168,SHAMPOO ALGABO X 930 ML,196,0,0,0,0,0
7791274198175,SHAMPOO ALGABO ,149,0,0,0,0,0
7791274198182,ACONDICIONADOR ALGABO X 930 ML,251,0,0,0,0,0
7791274198199,ACONDICIONADOR ALGABO X 930ML,251,0,0,0,0,0
7791274198205,ACONDICIONADOR ALGABO ,251,0,0,0,0,0
7791274198458,JABIN LIQUIDO ALGABO COCO Y MIEL,33,0,0,0,0,0
7791274198465,ALGABO JABON LIQUIDO KARITE Y AGUACATE,33,0,0,0,0,0
7791274198809,ALGABO SHAMPOO X 930 ML.,149,0,0,0,0,0
7791274198816,ALGABO ACONDICIONADOR,149,0,0,0,0,0
7791274198847,SHAMPOO ALGABO X 300 ML,147,0,0,0,0,0
7791274198854,ACONDICIONADOR ALGABO X 300 ML,147,0,0,0,0,0
7791274199653,HISOPOS ALGABO X 125 U,284,0,0,0,0,0
7791274199660,HISOOPOS ALGABO X 125U,170,0,0,0,0,0
7791288000778,LECHE EN POLVO X400G,"5,185",0,0,0,0,0
7791290000414,CIF CREMA X 750 GR.,7,0,0,0,0,0
7791290000421,CIF ,7,0,0,0,0,0
7791290000469,CIF  CREMA X 375,4,0,0,0,0,0
7791290000674,ALA ULTRA X 300 ML.,42,0,0,0,0,0
7791290000681,DETERGENTE ALA X 500ML,43,0,0,0,0,0
7791290000735,DETERGENTE ALA DOBLE PODER X 300,42,0,0,0,0,0
7791290000742,GRAMBY TOTAL ,44,0,0,0,0,0
7791290002340,ALA MATIC X 400 GR.,8,0,0,0,0,0
7791290002418,JABON ALA X 400 GR.,"5,05",0,0,0,0,0
7791290002623,ALA  X 400 GR.,"5,05",0,0,0,0,0
7791290002647,ALA X 400 GR.,8,0,0,0,0,0
7791290002678,ALA X 400 GR.,8,0,0,0,0,0
7791290002708,ALA X 400 GR.,"5,05",0,0,0,0,0
7791290002739,JABON ALA X 400,"5,05",0,0,0,0,0
7791290003101,DRIVE X400 G,"4,5",0,0,0,0,0
7791290003552,DRIVE X 800 GR.,"5,2",0,0,0,0,0
7791290003590,DRIVE X 400 GR.,"2,7",0,0,0,0,0
7791290003699,DRIVE X 400 GR.,"2,7",0,0,0,0,0
7791290003705,DRIVE X 800 GR.,"5,2",0,0,0,0,0
7791290003736,DRIVE X 400 GR.,"2,7",0,0,0,0,0
7791290003750,DRIVE X 400 GR.,"2,7",0,0,0,0,0
7791290004061,CIF LAVANDA X 750 GR.,"10,5",0,0,0,0,0
7791290004214,VIVERE DIA A DIA,6,0,0,0,0,0
7791290004788,CIF CREMA ,"3,3",0,0,0,0,0
7791290005167,JABON ESPUMA EN PAN X 2,"1,4",0,0,0,0,0
7791290005273,ALA X 400 GR.,"7,2",0,0,0,0,0
7791290005389,ALA X 400 ,7,0,0,0,0,0
7791290005457,CIF GEL X 500 CM.,"9,5",0,0,0,0,0
7791290005594,ALA X 400 GR.,7,0,0,0,0,0
7791290005624,ALA X 400 GR.,5,0,0,0,0,0
7791290005716,ALA X 400 GR.,"6,5",0,0,0,0,0
7791290006027,ALA X 400 GR.,"6,5",0,0,0,0,0
7791290006119,CIF A GATILLO ,8,0,0,0,0,0
7791290006157,CIF BAÑO,8,0,0,0,0,0
7791290006409,DET ALA X 750 ALOE,0,0,0,0,0,0
7791290006423,DETERGENTE ALA X 750 CM MAXI HIGIENE,"1,593",0,0,0,0,0
7791290006430,DET ALA X 750 GLISERINA,0,0,0,0,0,0
7791290006447,DETERG ALA ALOE VERA X 750CM,"1,593",0,0,0,0,0
7791290007406,CIF ULTRA ,50,0,0,0,0,0
7791290007505,CIF ULTRA ,45,0,0,0,0,0
7791290008007,CIF CREMA ORIGINAL X 250 ML.,15,0,0,0,0,0
7791290008076,VIVERE X 900 ML.,"11,2",0,0,0,0,0
7791290008090,VIVERE X 900 ML.,"14,5",0,0,0,0,0
7791290008441,CIF X 750 ML.,76,0,0,0,0,0
7791290008458,CIF CREMA LIMON X 750 GR.,10,0,0,0,0,0
7791290008465,CIF CREMA X 750 ML.,13,0,0,0,0,0
7791290008472,CIF CREMA LIMON ,30,0,0,0,0,0
7791290008489,CIF NARANJO ,27,0,0,0,0,0
7791290008557,ALA PLUS ,8,0,0,0,0,0
7791290008564,ALA PLUS CREMOSO ,8,0,0,0,0,0
7791290008571,ALA PLUS X 750 ML.,8,0,0,0,0,0
7791290008601,ALA PLUS,8,0,0,0,0,0
7791290008618,ALA PLUS ,8,0,0,0,0,0
7791290008625,ALA PLUS ,8,0,0,0,0,0
7791290008656,DRIVE X 400 MATIC ,6,0,0,0,0,0
7791290008687,DRIVE X 400 GR.,6,0,0,0,0,0
7791290008755,DRIVE X 400 ,"5,5",0,0,0,0,0
7791290008786,DRIVE LAVADO A MANO X 400,6,0,0,0,0,0
7791290008939,DET ALA X 750 CREMOSO COLAGENO X 750,"1,593",0,0,0,0,0
7791290010215,CIF GEL ,27,0,0,0,0,0
7791290010222,CIF ULTRA,42,0,0,0,0,0
7791290010512,VIVERE X 900ML,65,0,0,0,0,0
7791290010734,ALA X 200 GR.,8,0,0,0,0,0
7791290010741,ALA X 2 U.,55,0,0,0,0,0
7791290010802,CIF ULTRA,"13,5",0,0,0,0,0
7791290010819,DRIVE X 400 ,22,0,0,0,0,0
7791290010826,DRIVE X400,22,0,0,0,0,0
7791290010857,DRIVE 5 EN 1 X 3 GR.,210,0,0,0,0,0
7791290010871,DRIVE X 400,22,0,0,0,0,0
7791290010888,DRIVE X 400 ,42,0,0,0,0,0
7791290010987,ALA X 400 GR.,"8,8",0,0,0,0,0
7791290010994,ALA X 400 GR.,"8,8",0,0,0,0,0
7791290011007,ALA MATIC X 400 GR.,"8,8",0,0,0,0,0
7791290011014,JAVON ALA ,"8,8",0,0,0,0,0
7791290011021,ALA VIVERE X 400G,7,0,0,0,0,0
7791290011526,SKIP X 800 ML.,33,0,0,0,0,0
7791290011700,ALA MATIC X 400G,47,0,0,0,0,0
7791290011717,ALA X 800 GR.,70,0,0,0,0,0
7791290011755,ALA X 400,47,0,0,0,0,0
7791290011762,ALA X 800 ,70,0,0,0,0,0
7791290011892,ALA MATIC VIVERE X 400 ,47,0,0,0,0,0
7791290011922,ALA MATIC 800GR VIVERE,95,0,0,0,0,0
7791290011946,ALA X 400 GR.,"13,5",0,0,0,0,0
7791290011953,ALA X 800 GR.,70,0,0,0,0,0
7791290011960,ALA CON VIVERE X 400G,43,0,0,0,0,0
7791290012158,DETERGENTE CIF GEL 300ML,52,0,0,0,0,0
7791290012189,CIF ,42,0,0,0,0,0
7791290012226,DEETERGETE CIF GEL 300ML,52,0,0,0,0,0
7791290012387,DETERGENTE ALA,43,0,0,0,0,0
7791290012394,ALA PLUS ,43,0,0,0,0,0
7791290012400,DETERGENTE ALA X 750ML,45,0,0,0,0,0
7791290012417,ALA PLUS ,45,0,0,0,0,0
7791290012448,ALA PLUS ,20,0,0,0,0,0
7791290012455,ALA PLUS ,45,0,0,0,0,0
7791290012769,LAVANDINA EN GEL,11,0,0,0,0,0
7791290013025,ALA X 800 PROGRESS,40,0,0,0,0,0
7791290013582,VIVERE PLANCHA FACIL 810ML,300,0,0,0,0,0
7791290201507,JABON ALA  REGULAR X 400G,"1,784",0,0,0,0,0
7791290204065,ALA MATIC X 400 GRS,"1,8014",0,0,0,0,0
7791290677524,ESPUMA EN PAN X 250 GRS,"0,7098",0,0,0,0,0
7791290782938,JABON POLVO ALA MATIC X400G. ,"2,21",0,0,0,0,0
7791290783218,JABON POLVO ALA C/VIVERE X400G.,"2,21",0,0,0,0,0
7791290783485, VIVERE DIA A DIA ,"3,2",0,0,0,0,0
7791290783867,JABON ALA MULTIACCION  LIMP- ACT- X 400G,"3,8",0,0,0,0,0
7791290783911,JABON ALA -LIMPIEZA ACTIVA X 400G,4,0,0,0,0,0
7791290783935,JABON ALA MULTIACCION FRESH X 400G,"2,89",0,0,0,0,0
7791290784017,JABON ALA VIVERE X 400 G,4,0,0,0,0,0
7791290784048,JABON ALA MULTIACCION VIVERE X 400G,4,0,0,0,0,0
7791290784413,DRIVE X 400 GR.,"2,95",0,0,0,0,0
7791290785021,DETERGENTE ALA X 750ML,"2,8",0,0,0,0,0
7791290785038,DETERGENTE ALA X 750 ML,"2,8",0,0,0,0,0
7791290785045,DETERGENTE ALA X 750ML,"2,8",0,0,0,0,0
7791290785069,ALA PLUS X 750 ML.,3,0,0,0,0,0
7791290785496,ALA X 200 GR.,2,0,0,0,0,0
7791290786189,SKIP X 800 ML.,33,0,0,0,0,0
7791290786905,ALA MATIC 4 LTS.,300,0,0,0,0,0
7791290787117,GRAMBY TOTAL ,44,0,0,0,0,0
7791290787537,VIM LIMPIA INODORO,50,0,0,0,0,0
7791290787964,ALA ULTRA X 300 ML.,23,0,0,0,0,0
7791290788091,SKIP X 480 GR.,80,0,0,0,0,0
7791290788480,ALA LIQUIDO ,42,0,0,0,0,0
7791290788893,GRANBY LIQUIDO X 800 ML.,70,0,0,0,0,0
7791290790407,JABON EN POLVO DRIVE X 400 G,"74,2",0,0,0,0,0
7791290790438,JABON EN POLVO DRIVE X 400G,"74,2",0,0,0,0,0
7791290790490,CIF CREMA MULTIUSO ORIGINAL 375GR,57,0,0,0,0,0
7791290790575,ALA LAVADO A MANO 800GR,95,0,0,0,0,0
7791290790636,ALA MATIC MAÑANA DE SOL X 400G,96,0,0,0,0,0
7791290790643,JABON ALA X 400G,65,0,0,0,0,0
7791290790773,DETERGENTE ALA X 750 ML COLÁGENO,"68,5",0,0,0,0,0
7791290790780,DETERGENTE ALA X 750 ML ALOE VERA,67,0,0,0,0,0
7791290790797,DETERGENGENTE X 750 LIMON,"68,5",0,0,0,0,0
7791290790803,DETERGENTE ALA X 750 ML GLICERINA,"68,5",0,0,0,0,0
7791290790964,ALA LIQUIDO X 800 ,"366,55",0,0,0,0,0
7791290791275,ALA ULTRA X 300 ML LIMON ,55,0,0,0,0,0
7791290791282,ALA ULTRA X 300 ML ,55,0,0,0,0,0
7791290791862,JABON EN POLVO GRANBY X 400 G,190,0,0,0,0,0
7791290791879,JABON EN POLVO GRANBY X 400 G,72,0,0,0,0,0
7791290791978,ALA MULTIUSO LIMON ,181,0,0,0,0,0
7791290791985,DETERGENTE ALA X 750,106,0,0,0,0,0
7791290791992,ALA X 75 ML.,135,0,0,0,0,0
7791290792005,JABON ALA LIQUIDO X 400 ML,179,0,0,0,0,0
7791290792012,ALA LIQUIDO X 800 ,"366,55",0,0,0,0,0
7791290792067,JABON ALA X 400 G,522,0,0,0,0,0
7791290792098,JABON ALA MATIC,270,0,0,0,0,0
7791290792166,JABON ALA X 400 G,522,0,0,0,0,0
7791290792388,CIF ANTIGRASA X 45 ML,184,0,0,0,0,0
7791290792517,CIF CREMA ,92,0,0,0,0,0
7791290792548,DETERGENTE CIF X 300 ML,215,0,0,0,0,0
7791290792555,DETERGENTE CIF 300 ML,215,0,0,0,0,0
7791290792562,DETERGENTE CIF X 300 ML,215,0,0,0,0,0
7791290792685,DETERGENTE ALA ULTRA X 300ML,117,0,0,0,0,0
7791290793002,JABON LIQUIDO GRAMBY X 800 ML,191,0,0,0,0,0
7791290793040,JABON DRIVE X 400 G,190,0,0,0,0,0
7791290793200,JABON LIQUIDO ALA X 150 ML,"173,05",0,0,0,0,0
7791290793217,SKIP LIQUIDO X 150 ML,"203,6",0,0,0,0,0
7791290793248,PACK PROMO ALA PARA DILUIR ,"173,05",0,0,0,0,0
7791290793255,COMBO SKIP + POTE X 150 ML,"203,6",0,0,0,0,0
7791290793453,JABON BLANCO ALA X200G,280,0,0,0,0,0
7791290793477,JABON GRANBY X 400G,190,0,0,0,0,0
7791290793484,JABON GRANBY X 400G,224,0,0,0,0,0
7791290793774,SUAVIZANTE VIVERE X810ML,422,0,0,0,0,0
7791290793927,ALA CREMOSO X 750 ML,276,0,0,0,0,0
7791290794054,DETERGENTE CIF X300ML,661,0,0,0,0,0
7791290794108,DETERGENTE CIF X300ML,661,0,0,0,0,0
7791290794276,ALA CONCENTRADO X 300 ML,278,0,0,0,0,0
7791290794290,ALA CONCENTRADO X 300 ML,253,0,0,0,0,0
7791290794399,CIF ANTIGRASA X 450ML,587,0,0,0,0,0
7791290794429,CIF BAÑO X450ML,239,0,0,0,0,0
7791290794450,CIF VIDRIOS X450ML,300,0,0,0,0,0
7791290795006,JABON GRAMBY X 400 G,522,0,0,0,0,0
7791290795044,JABON GRANBY X400G,522,0,0,0,0,0
7791290795112,JABON LIQUIDO GRANBY X800ML,457,0,0,0,0,0
7791290795143,JABON LIQUIDO GRANBY X800ML,457,0,0,0,0,0
7791293000046,IMPULSE,"7,2",0,0,0,0,0
7791293000787,REXONA AZUL X 125 GR ,"0,97",0,0,0,0,0
7791293001067,IMPULSE ,"7,5",0,0,0,0,0
7791293001548,IMPULSE ,"8,5",0,0,0,0,0
7791293001579,IMPUSE ,"8,5",0,0,0,0,0
7791293001586,IMPULSE,"7,5",0,0,0,0,0
7791293005188,AXE DARK ,30,0,0,0,0,0
7791293006406,AXE 2012,12,0,0,0,0,0
7791293006611,REXONA FRESHINTENSE,"0,93",0,0,0,0,0
7791293009193,AXE ,"10,2",0,0,0,0,0
7791293009490,AXE  COMPACT X 90 ML,"2,709",0,0,0,0,0
7791293011745,REXONA MEN V 12 ,"10,5",0,0,0,0,0
7791293012919,REXONA ,"1,9",0,0,0,0,0
7791293016412,AXE ,11,0,0,0,0,0
7791293016566,AXE ,"10,5",0,0,0,0,0
7791293016658,IMPULSE ,"7,5",0,0,0,0,0
7791293017129,AXE SECO,10,0,0,0,0,0
7791293017495,CAJA SHAMPOO X 24 U.,"12,5",0,0,0,0,0
7791293017556,REXONA ,"2,5",0,0,0,0,0
7791293017563,REXONA X 125 GR.,"2,2",0,0,0,0,0
7791293017587,REXONA X 125 GR.,"2,4",0,0,0,0,0
7791293017600,REXONA X 125 GR.,"2,2",0,0,0,0,0
7791293018768,IMPULSE ,"8,5",0,0,0,0,0
7791293018775,IMPULSE,"8,5",0,0,0,0,0
7791293018980,AXE NATURE,27,0,0,0,0,0
7791293020181,AXE APOLO ,25,0,0,0,0,0
7791293020297,AXE APOLO ,23,0,0,0,0,0
7791293020365,AXE EXCITE,"16,5",0,0,0,0,0
7791293020389,AXE EXITE ,30,0,0,0,0,0
7791293020563,LORD CHESELINE,18,0,0,0,0,0
7791293021256,REXONA MEN,12,0,0,0,0,0
7791293022130,AXE MUSK,17,0,0,0,0,0
7791293022437,AXE,"16,5",0,0,0,0,0
7791293022505,REXONA MEN,81,0,0,0,0,0
7791293022529,REXONA MEN ,28,0,0,0,0,0
7791293022536,REXONA MEN ,97,0,0,0,0,0
7791293022567,REXONA MEN,97,0,0,0,0,0
